positive_prob,confidence,negative_prob,sentiment
0.0788767,0.824718,0.921123,0
0.0101468,0.977452,0.989853,0
0.0169858,0.962254,0.983014,0
0.232438,0.483472,0.767562,0
0.0188307,0.958154,0.981169,0
0.482045,0.640894,0.517955,1
0.00911008,0.979755,0.99089,0
0.0252229,0.943949,0.974777,0
0.807432,0.57207,0.192568,2
0.0015817,0.996485,0.998418,0
0.0156111,0.965309,0.984389,0
0.0182241,0.959502,0.981776,0
0.197671,0.56073,0.802329,0
0.0840179,0.813294,0.915982,0
0.0239975,0.946672,0.976002,0
0.0452076,0.899539,0.954792,0
0.35861,0.20309,0.64139,0
0.743493,0.429984,0.256507,2
0.322722,0.282841,0.677278,0
0.0369958,0.917787,0.963004,0
0.134693,0.700681,0.865307,0
0.0341133,0.924193,0.965887,0
0.812406,0.583125,0.187594,2
0.0220418,0.951018,0.977958,0
0.000909269,0.997979,0.999091,0
0.302859,0.326981,0.697141,0
0.0187086,0.958425,0.981291,0
0.198479,0.558936,0.801521,0
0.0623463,0.861453,0.937654,0
0.0561751,0.875166,0.943825,0
0.0538645,0.880301,0.946135,0
0.0899927,0.800016,0.910007,0
0.438357,0.0258742,0.561643,0
0.214796,0.522676,0.785204,0
0.568391,0.0408688,0.431609,2
0.132382,0.705818,0.867618,0
0.443323,0.0148369,0.556677,0
0.684247,0.298326,0.315753,2
0.0602543,0.866101,0.939746,0
0.00140845,0.99687,0.998592,0
0.420628,0.06527,0.579372,0
0.756275,0.458389,0.243725,2
0.380221,0.155065,0.619779,0
0.802149,0.56033,0.197851,2
0.837097,0.637992,0.162903,2
0.013672,0.969618,0.986328,0
0.01297,0.971178,0.98703,0
0.319248,0.29056,0.680752,0
0.0199287,0.955714,0.980071,0
0.0158965,0.964674,0.984104,0
0.676751,0.281669,0.323249,2
0.375782,0.164929,0.624218,0
0.9654,0.92311,0.0346004,2
0.00485909,0.989202,0.995141,0
0.73916,0.420355,0.26084,2
0.749725,0.443832,0.250275,2
0.00666354,0.985192,0.993336,0
0.00416773,0.990738,0.995832,0
0.40402,0.102179,0.59598,0
0.404818,0.100405,0.595182,0
0.186307,0.585983,0.813693,0
0.0392799,0.912711,0.96072,0
0.301594,0.329791,0.698406,0
0.903937,0.786526,0.0960632,2
0.810193,0.578207,0.189807,2
0.820914,0.602031,0.179086,2
0.415881,0.075819,0.584119,0
0.0497808,0.889376,0.950219,0
0.0383141,0.914858,0.961686,0
0.00803859,0.982136,0.991961,0
0.0582019,0.870662,0.941798,0
0.75022,0.444934,0.24978,2
0.0468152,0.895966,0.953185,0
0.361962,0.19564,0.638038,0
0.0184452,0.959011,0.981555,0
0.953078,0.895729,0.0469221,2
0.198374,0.559169,0.801626,0
0.901257,0.78057,0.0987435,2
0.669782,0.266182,0.330218,2
0.256698,0.429561,0.743302,0
0.16906,0.624312,0.83094,0
0.77439,0.498645,0.22561,2
0.277659,0.382979,0.722341,0
0.182737,0.593917,0.817263,0
0.106488,0.76336,0.893512,0
0.225885,0.498032,0.774115,0
0.660411,0.245357,0.339589,2
0.268086,0.404252,0.731914,0
0.313414,0.303525,0.686586,0
0.831729,0.626064,0.168271,2
0.0119415,0.973463,0.988059,0
0.360486,0.198921,0.639514,0
0.424766,0.0560753,0.575234,0
0.018481,0.958931,0.981519,0
0.711995,0.359988,0.288005,2
0.0704229,0.843505,0.929577,0
0.0646345,0.856368,0.935365,0
0.293157,0.348541,0.706843,0
0.792509,0.538909,0.207491,2
0.353299,0.214891,0.646701,0
0.305341,0.321464,0.694659,0
0.414246,0.0794529,0.585754,0
0.565197,0.0337721,0.434803,2
0.218355,0.514768,0.781645,0
0.836401,0.636446,0.163599,2
0.0156316,0.965263,0.984368,0
0.150409,0.665758,0.849591,0
0.195608,0.565315,0.804392,0
positive_prob,confidence,negative_prob,sentiment
0.334536,0.256587,0.665464,0
0.132569,0.705403,0.867431,0
0.0429625,0.904528,0.957037,0
0.0513586,0.88587,0.948641,0
0.0978986,0.782448,0.902101,0
0.967913,0.928696,0.0320868,2
0.755638,0.456974,0.244362,2
0.385411,0.14353,0.614589,0
0.46224,0.244803,0.53776,1
0.0173579,0.961427,0.982642,0
0.05218,0.884044,0.94782,0
0.711319,0.358487,0.288681,2
0.0630696,0.859845,0.93693,0
0.0114315,0.974597,0.988568,0
0.166305,0.630434,0.833695,0
0.692485,0.316633,0.307515,2
0.221105,0.508656,0.778895,0
0.551039,0.00230776,0.448961,2
0.353941,0.213465,0.646059,0
0.306217,0.319517,0.693783,0
0.000722826,0.998394,0.999277,0
0.707021,0.348935,0.292979,2
0.535028,0.299439,0.464972,1
0.0424148,0.905745,0.957585,0
0.00247563,0.994499,0.997524,0
0.839517,0.643371,0.160483,2
0.612659,0.139243,0.387341,2
0.842633,0.650297,0.157367,2
0.745805,0.435123,0.254195,2
0.188489,0.581136,0.811511,0
0.335052,0.25544,0.664948,0
0.425185,0.0551441,0.574815,0
0.531865,0.362704,0.468135,1
0.524939,0.501214,0.475061,1
0.0132384,0.970581,0.986762,0
0.877882,0.728626,0.122118,2
0.0454743,0.898946,0.954526,0
0.0749313,0.833486,0.925069,0
0.122103,0.728661,0.877897,0
0.0144244,0.967946,0.985576,0
0.420387,0.0658068,0.579613,0
0.443919,0.013514,0.556081,0
0.079878,0.822493,0.920122,0
0.69298,0.317733,0.30702,2
0.0217648,0.951634,0.978235,0
0.242469,0.46118,0.757531,0
0.688958,0.308796,0.311042,2
0.224926,0.500164,0.775074,0
0.85667,0.681488,0.14333,2
0.0858223,0.809284,0.914178,0
0.00780282,0.98266,0.992197,0
0.195728,0.565048,0.804272,0
0.579256,0.0650134,0.420744,2
0.175342,0.610352,0.824658,0
0.812204,0.582675,0.187796,2
0.015532,0.965484,0.984468,0
0.782787,0.517304,0.217213,2
0.751509,0.447798,0.248491,2
0.0492792,0.890491,0.950721,0
0.483319,0.666384,0.516681,1
0.90272,0.783822,0.0972801,2
0.303724,0.325057,0.696276,0
0.0348826,0.922483,0.965117,0
0.826976,0.615503,0.173024,2
0.423535,0.0588118,0.576465,0
0.525793,0.484145,0.474207,1
0.540206,0.195872,0.459794,1
0.019912,0.955751,0.980088,0
0.343321,0.237065,0.656679,0
0.0684634,0.847859,0.931537,0
0.201933,0.551259,0.798067,0
0.438331,0.0259308,0.561669,0
0.301112,0.330863,0.698888,0
0.813936,0.586525,0.186063,2
0.165164,0.63297,0.834836,0
0.660847,0.246327,0.339153,2
0.374839,0.167025,0.625161,0
0.133334,0.703703,0.866666,0
0.0450752,0.899833,0.954925,0
0.337988,0.248915,0.662012,0
0.410232,0.088373,0.589768,0
0.0706115,0.843085,0.929388,0
0.0682037,0.848436,0.931796,0
0.197105,0.56199,0.802895,0
0.893556,0.763458,0.106444,2
0.645433,0.212073,0.354567,2
0.419145,0.0685667,0.580855,0
0.0268725,0.940283,0.973127,0
0.132643,0.705238,0.867357,0
0.0383777,0.914716,0.961622,0
0.16753,0.627711,0.83247,0
0.0211374,0.953028,0.978863,0
0.917497,0.816659,0.0825032,2
0.0210462,0.953231,0.978954,0
0.0284985,0.93667,0.971501,0
0.322417,0.283518,0.677583,0
0.262785,0.416033,0.737215,0
0.224338,0.50147,0.775662,0
0.545054,0.0989187,0.454946,1
0.405002,0.099995,0.594998,0
0.121086,0.73092,0.878914,0
0.648322,0.218493,0.351678,2
0.00391353,0.991303,0.996087,0
0.0977566,0.782763,0.902243,0
0.0553809,0.876931,0.944619,0
0.0356286,0.920825,0.964371,0
0.464585,0.291691,0.535415,1
0.0768898,0.829134,0.92311,0
0.0866267,0.807496,0.913373,0
0.133094,0.704235,0.866906,0
0.861789,0.692863,0.138211,2
0.268332,0.403707,0.731668,0
0.913889,0.808643,0.0861106,2
0.188653,0.580771,0.811347,0
0.0187784,0.95827,0.981222,0
0.015605,0.965322,0.984395,0
0.104814,0.76708,0.895186,0
0.160978,0.642272,0.839022,0
0.0257107,0.942865,0.974289,0
0.357863,0.20475,0.642137,0
0.150133,0.666372,0.849867,0
0.744929,0.433175,0.255071,2
0.0167242,0.962835,0.983276,0
0.63327,0.185044,0.36673,2
0.383528,0.147715,0.616472,0
0.80417,0.564821,0.195831,2
0.431208,0.0417602,0.568792,0
0.64582,0.212934,0.35418,2
0.0330639,0.926525,0.966936,0
0.232648,0.483005,0.767352,0
0.125249,0.72167,0.874751,0
0.0705735,0.84317,0.929426,0
0.458949,0.178972,0.541051,1
0.0331617,0.926307,0.966838,0
0.260849,0.420336,0.739151,0
0.160439,0.643468,0.839561,0
0.0545242,0.878835,0.945476,0
0.399116,0.113075,0.600884,0
0.33624,0.2528,0.66376,0
0.82863,0.619178,0.17137,2
0.525375,0.492507,0.474625,1
0.679837,0.288526,0.320163,2
0.695006,0.322236,0.304994,2
0.433637,0.0363616,0.566363,0
0.453026,0.0605178,0.546974,1
0.528995,0.420096,0.471005,1
0.398255,0.114988,0.601745,0
0.0285727,0.936505,0.971427,0
0.144131,0.679708,0.855869,0
0.0748716,0.833619,0.925128,0
0.0417617,0.907196,0.958238,0
0.25014,0.444134,0.749861,0
0.906082,0.791293,0.093918,2
0.0141586,0.968536,0.985841,0
0.104061,0.768753,0.895939,0
0.635605,0.190233,0.364395,2
0.162925,0.637945,0.837075,0
0.958756,0.908346,0.0412441,2
0.192242,0.572797,0.807758,0
0.0289693,0.935624,0.971031,0
0.659575,0.243501,0.340425,2
0.586111,0.0802477,0.413888,2
0.0202388,0.955025,0.979761,0
1,1,0,1
0.00155978,0.996534,0.99844,0
0.598463,0.107697,0.401537,2
0.0767876,0.829361,0.923212,0
0.00851463,0.981079,0.991485,0
0.339108,0.246427,0.660892,0
0.649819,0.22182,0.350181,2
0.876506,0.725569,0.123494,2
0.104061,0.768753,0.895939,0
0.161289,0.64158,0.838711,0
0.00663363,0.985259,0.993366,0
0.0335996,0.925334,0.9664,0
0.0993015,0.77933,0.900698,0
0.00930619,0.97932,0.990694,0
0.773407,0.49646,0.226593,2
0.0678576,0.849205,0.932142,0
0.549096,0.0180769,0.450904,1
0.0886925,0.802905,0.911307,0
0.360171,0.199619,0.639829,0
0.0479848,0.893367,0.952015,0
0.82476,0.610577,0.175241,2
0.495335,0.906692,0.504665,1
0.132841,0.704798,0.867159,0
0.387319,0.139291,0.612681,0
0.0456248,0.898612,0.954375,0
0.0397728,0.911616,0.960227,0
0.801062,0.557916,0.198938,2
0.669079,0.26462,0.330921,2
0.324788,0.278248,0.675212,0
0.75183,0.448511,0.24817,2
0.0810755,0.819832,0.918924,0
0.707078,0.349061,0.292923,2
0.809271,0.576157,0.190729,2
0.891859,0.759687,0.108141,2
0.1518,0.662667,0.8482,0
0.896162,0.76925,0.103838,2
0.00637031,0.985844,0.99363,0
0.261868,0.418071,0.738132,0
0.774237,0.498305,0.225763,2
0.70305,0.340112,0.29695,2
0.0535152,0.881077,0.946485,0
0.787299,0.527332,0.212701,2
0.00213074,0.995265,0.997869,0
0.793668,0.541484,0.206332,2
0.824093,0.609094,0.175908,2
0.842432,0.649848,0.157568,2
0.845036,0.655635,0.154964,2
0.879572,0.732383,0.120428,2
0.00832653,0.981496,0.991673,0
0.695071,0.322379,0.304929,2
positive_prob,confidence,negative_prob,sentiment
0.353567,0.214296,0.646433,0
0.0282824,0.93715,0.971718,0
0.0209939,0.953347,0.979006,0
0.05241,0.883533,0.94759,0
0.699923,0.333161,0.300077,2
0.0151789,0.966269,0.984821,0
0.530472,0.390559,0.469528,1
0.464141,0.282824,0.535859,1
0.452393,0.0478566,0.547607,1
0.162868,0.638071,0.837132,0
0.832178,0.627063,0.167822,2
0.331511,0.26331,0.66849,0
0.570133,0.0447404,0.429867,2
0.0901117,0.799752,0.909888,0
0.122013,0.72886,0.877987,0
0.0478278,0.893716,0.952172,0
0.0771021,0.828662,0.922898,0
0.488133,0.762657,0.511867,1
0.00136087,0.996976,0.998639,0
0.0244949,0.945567,0.975505,0
0.731234,0.402743,0.268766,2
0.529252,0.414966,0.470748,1
0.404055,0.1021,0.595945,0
0.158846,0.647008,0.841154,0
0.549205,0.0158966,0.450795,1
0.315996,0.297787,0.684004,0
0.403367,0.103629,0.596633,0
0.0232591,0.948313,0.976741,0
0.698819,0.330708,0.301181,2
0.552608,0.00579503,0.447392,2
0.140048,0.688783,0.859952,0
0.345584,0.232035,0.654416,0
0.509705,0.805909,0.490295,1
0.0371581,0.917427,0.962842,0
0.669515,0.265589,0.330485,2
0.0205355,0.954366,0.979465,0
0.0882621,0.803862,0.911738,0
0.421759,0.0627575,0.578241,0
0.0952784,0.78827,0.904722,0
0.385411,0.14353,0.614589,0
0.0982287,0.781714,0.901771,0
0.123009,0.726646,0.876991,0
0.000982501,0.997817,0.999017,0
0.632997,0.184438,0.367003,2
0.0453209,0.899287,0.954679,0
0.0805131,0.821082,0.919487,0
0.0909854,0.79781,0.909015,0
0.801467,0.558815,0.198533,2
0.101646,0.774121,0.898354,0
0.129093,0.713127,0.870907,0
0.0119213,0.973508,0.988079,0
0.81012,0.578043,0.18988,2
0.492243,0.844867,0.507757,1
0.0704461,0.843453,0.929554,0
0.802209,0.560465,0.197791,2
0.348141,0.226352,0.651859,0
0.0209801,0.953377,0.97902,0
0.819598,0.599107,0.180402,2
0.814271,0.587269,0.185729,2
0.285185,0.366256,0.714815,0
0.0554073,0.876873,0.944593,0
0.0828561,0.815875,0.917144,0
0.300225,0.332834,0.699775,0
0.896435,0.769856,0.103565,2
0.00870114,0.980664,0.991299,0
0.0947733,0.789393,0.905227,0
0.104815,0.767078,0.895185,0
0.537746,0.245074,0.462254,1
0.418105,0.0708781,0.581895,0
0.0579269,0.871274,0.942073,0
0.0674274,0.850161,0.932573,0
0.00218118,0.995153,0.997819,0
0.0080686,0.98207,0.991931,0
0.163862,0.635862,0.836138,0
0.00186881,0.995847,0.998131,0
0.0868679,0.80696,0.913132,0
0.143654,0.680769,0.856346,0
0.254781,0.433821,0.745219,0
0.0211816,0.95293,0.978818,0
0.611141,0.135868,0.388859,2
0.0232916,0.948241,0.976708,0
0.00878529,0.980477,0.991215,0
0.622187,0.160417,0.377813,2
0.37312,0.170844,0.62688,0
0.725726,0.390501,0.274274,2
0.676448,0.280996,0.323552,2
0.360018,0.199961,0.639983,0
0.455389,0.107772,0.544611,1
0.00263637,0.994141,0.997364,0
0.016491,0.963353,0.983509,0
0.504961,0.900784,0.495039,1
0.644926,0.210947,0.355074,2
0.627319,0.17182,0.372681,2
0.064388,0.856916,0.935612,0
0.0721383,0.839693,0.927862,0
0.0656399,0.854134,0.93436,0
0.156555,0.652099,0.843445,0
0.225952,0.497884,0.774048,0
0.0355584,0.920981,0.964442,0
0.858464,0.685476,0.141536,2
0.139607,0.689761,0.860393,0
0.486913,0.738252,0.513087,1
0.817834,0.595187,0.182166,2
0.808577,0.574615,0.191423,2
0.00144558,0.996788,0.998554,0
0.0644056,0.856876,0.935594,0
0.627319,0.17182,0.372681,2
0.0433129,0.903749,0.956687,0
0.199328,0.557049,0.800672,0
0.468513,0.37027,0.531487,1
0.848743,0.663872,0.151257,2
0.273608,0.391983,0.726392,0
0.756726,0.45939,0.243274,2
0.0487498,0.891667,0.95125,0
0.0128936,0.971348,0.987106,0
0.332133,0.261927,0.667867,0
0.156335,0.65259,0.843665,0
0.167604,0.627546,0.832396,0
0.704655,0.343678,0.295345,2
0.64259,0.205755,0.35741,2
0.494802,0.896033,0.505198,1
0.0987763,0.780497,0.901224,0
0.00241697,0.994629,0.997583,0
0.816571,0.592381,0.183429,2
0.139646,0.689676,0.860354,0
0.272311,0.394864,0.727689,0
0.1521,0.662,0.8479,0
0.0352447,0.921679,0.964755,0
0.163803,0.635994,0.836197,0
positive_prob,confidence,negative_prob,sentiment
0.24685,0.451444,0.75315,0
0.023945,0.946789,0.976055,0
0.0111932,0.975126,0.988807,0
0.240124,0.46639,0.759876,0
0.425311,0.0548642,0.574689,0
0.0171403,0.96191,0.98286,0
0.00242869,0.994603,0.997571,0
0.271371,0.396953,0.728629,0
0.00164945,0.996335,0.998351,0
0.414502,0.0788842,0.585498,0
0.478129,0.56259,0.52187,1
0.842607,0.650237,0.157393,2
0.252385,0.439145,0.747615,0
0.956674,0.90372,0.0433257,2
0.0865219,0.807729,0.913478,0
0.668816,0.264036,0.331184,2
0.00753475,0.983256,0.992465,0
0.0837855,0.81381,0.916215,0
0.00335835,0.992537,0.996642,0
0.0845003,0.812222,0.9155,0
0.00120623,0.997319,0.998794,0
0.966645,0.925877,0.0333554,2
0.808051,0.573447,0.191949,2
0.0104555,0.976766,0.989545,0
0.464052,0.281041,0.535948,1
0.537788,0.244249,0.462212,1
0.834144,0.631432,0.165856,2
0.128802,0.713774,0.871198,0
0.0369274,0.917939,0.963073,0
0.18023,0.59949,0.81977,0
0.496885,0.937698,0.503115,1
0.49284,0.856791,0.50716,1
0.817597,0.59466,0.182403,2
0.130878,0.709161,0.869122,0
0.0737836,0.836036,0.926216,0
0.297775,0.338277,0.702225,0
0.857304,0.682898,0.142696,2
0.789844,0.532987,0.210156,2
0.321437,0.285697,0.678563,0
0.861456,0.692124,0.138544,2
0.312827,0.304829,0.687173,0
0.0278125,0.938195,0.972188,0
0.00746907,0.983402,0.992531,0
0.704147,0.342548,0.295853,2
0.30886,0.313644,0.69114,0
0.103477,0.770051,0.896523,0
0.605187,0.122639,0.394813,2
0.50214,0.957194,0.49786,1
0.17166,0.618534,0.82834,0
0.155871,0.65362,0.844129,0
0.74333,0.429623,0.25667,2
0.844482,0.654404,0.155518,2
0.621147,0.158104,0.378853,2
0.124136,0.724142,0.875864,0
0.585959,0.0799094,0.414041,2
0.4803,0.606006,0.5197,1
0.0372775,0.917161,0.962722,0
0.125939,0.720136,0.874061,0
0.882982,0.739961,0.117018,2
0.208178,0.537382,0.791822,0
0.0122732,0.972726,0.987727,0
0.676773,0.281718,0.323227,2
0.227445,0.494567,0.772555,0
0.77216,0.493688,0.22784,2
0.117886,0.73803,0.882114,0
0.0100632,0.977637,0.989937,0
0.757284,0.460632,0.242716,2
0.476756,0.535126,0.523244,1
0.601977,0.115503,0.398023,2
0.172145,0.617455,0.827855,0
0.610184,0.133742,0.389816,2
0.433546,0.0365651,0.566454,0
0.0424979,0.90556,0.957502,0
0.136744,0.696125,0.863256,0
0.410698,0.0873375,0.589302,0
0.0244199,0.945734,0.97558,0
0.503532,0.929365,0.496468,1
0.587524,0.083387,0.412476,2
0.770215,0.489366,0.229785,2
0.759191,0.464868,0.240809,2
0.14421,0.679534,0.85579,0
0.179175,0.601833,0.820825,0
0.779274,0.509497,0.220726,2
0.596656,0.103679,0.403344,2
0.891276,0.758391,0.108724,2
0.0683044,0.848212,0.931696,0
0.101373,0.774727,0.898627,0
0.0892768,0.801607,0.910723,0
0.1314,0.707999,0.8686,0
0.139401,0.690219,0.860599,0
0.155556,0.654321,0.844444,0
0.381447,0.152341,0.618553,0
0.319636,0.289699,0.680364,0
0.0100192,0.977735,0.989981,0
0.159519,0.645513,0.840481,0
0.453811,0.0762278,0.546189,1
0.560017,0.0222593,0.439983,2
0.699113,0.331361,0.300887,2
0.735203,0.411563,0.264797,2
0.701081,0.335736,0.298919,2
0.278137,0.381918,0.721863,0
0.132491,0.705575,0.867509,0
0.1569,0.651333,0.8431,0
0.893952,0.764338,0.106048,2
0.101909,0.773535,0.898091,0
0.216636,0.518586,0.783364,0
0.705414,0.345364,0.294586,2
0.798766,0.552814,0.201234,2
0.594676,0.0992808,0.405324,2
0.0277562,0.93832,0.972244,0
0.391494,0.130014,0.608506,0
0.0679537,0.848992,0.932046,0
0.114021,0.746621,0.885979,0
0.870105,0.711345,0.129895,2
0.0362967,0.919341,0.963703,0
0.51936,0.612808,0.48064,1
0.875261,0.722802,0.124739,2
0.497658,0.953164,0.502342,1
0.105431,0.765709,0.894569,0
0.00245758,0.994539,0.997542,0
0.839609,0.643575,0.160391,2
0.709834,0.355186,0.290166,2
0.11094,0.753466,0.889059,0
0.0204209,0.95462,0.979579,0
0.0130413,0.971019,0.986959,0
0.0306633,0.931859,0.969337,0
0.0506308,0.887487,0.949369,0
0.0824003,0.816888,0.9176,0
0.0600043,0.866657,0.939996,0
0.0126057,0.971987,0.987394,0
0.00195058,0.995665,0.998049,0
0.202906,0.549097,0.797094,0
0.0321024,0.928661,0.967898,0
0.419567,0.0676286,0.580433,0
0.151505,0.663321,0.848495,0
0.0326823,0.927373,0.967318,0
0.453679,0.0735831,0.546321,1
0.123848,0.724782,0.876152,0
0.00866448,0.980746,0.991336,0
0.0870409,0.806576,0.912959,0
0.318034,0.293258,0.681966,0
0.165887,0.631363,0.834113,0
0.239055,0.468766,0.760945,0
0.791811,0.537357,0.208189,2
0.107981,0.760042,0.892019,0
0.85445,0.676556,0.14555,2
0.00766829,0.982959,0.992332,0
0.0489703,0.891177,0.95103,0
0.791811,0.537358,0.208189,2
0.00450684,0.989985,0.995493,0
0.832882,0.628627,0.167118,2
0.791811,0.537357,0.208189,2
0.0065363,0.985475,0.993464,0
0.518339,0.633225,0.481661,1
0.71551,0.367799,0.28449,2
0.0211726,0.95295,0.978827,0
0.491509,0.830182,0.508491,1
0.00104984,0.997667,0.99895,0
0.157453,0.650104,0.842547,0
0.0840749,0.813167,0.915925,0
0.208827,0.535939,0.791173,0
0.826686,0.614858,0.173314,2
0.0129523,0.971217,0.987048,0
0.410406,0.0879857,0.589594,0
0.455172,0.103441,0.544828,1
0.211172,0.530729,0.788828,0
0.171462,0.618973,0.828538,0
0.0857036,0.809548,0.914296,0
0.00858694,0.980918,0.991413,0
0.173855,0.613656,0.826145,0
0.161746,0.640565,0.838254,0
0.198829,0.558158,0.801171,0
0.497161,0.943218,0.502839,1
0.864049,0.697886,0.135951,2
0.216243,0.519461,0.783757,0
0.0183752,0.959166,0.981625,0
0.100945,0.775677,0.899055,0
0.738462,0.418805,0.261538,2
0.48757,0.751393,0.51243,1
0.189167,0.579628,0.810833,0
0.260428,0.42127,0.739572,0
0.483515,0.670298,0.516485,1
0.168698,0.625115,0.831302,0
0.241678,0.462938,0.758322,0
0.42442,0.0568455,0.57558,0
0.0323747,0.928056,0.967625,0
0.137099,0.695336,0.862901,0
0.713069,0.362376,0.286931,2
0.295297,0.343784,0.704703,0
0.0166933,0.962904,0.983307,0
0.133943,0.702348,0.866057,0
0.0186476,0.958561,0.981352,0
0.0271405,0.939688,0.97286,0
0.660314,0.245142,0.339686,2
0.0615379,0.863249,0.938462,0
0.666275,0.258389,0.333725,2
0.25067,0.442955,0.74933,0
0.00979356,0.978237,0.990206,0
0.618271,0.151713,0.381729,2
0.803883,0.564186,0.196116,2
0.0163567,0.963652,0.983643,0
0.0515928,0.885349,0.948407,0
0.793668,0.541484,0.206332,2
0.502096,0.958084,0.497904,1
0.598259,0.107242,0.401741,2
0.302597,0.327563,0.697403,0
0.122268,0.728294,0.877732,0
0.2356,0.476443,0.7644,0
0.240754,0.464992,0.759246,0
0.0376705,0.916288,0.96233,0
0.211609,0.529758,0.788391,0
0.128642,0.714128,0.871358,0
0.408336,0.0925873,0.591664,0
0.145891,0.675797,0.854109,0
0.130013,0.711082,0.869987,0
0.0156979,0.965116,0.984302,0
0.0951978,0.788449,0.904802,0
0.842177,0.649282,0.157823,2
0.289853,0.355882,0.710147,0
0.0428603,0.904755,0.95714,0
0.00726056,0.983865,0.992739,0
0.0519003,0.884666,0.9481,0
0.144814,0.67819,0.855186,0
0.524955,0.500905,0.475045,1
0.0559478,0.875672,0.944052,0
0.0577158,0.871743,0.942284,0
0.0547058,0.878432,0.945294,0
0.047501,0.894442,0.952499,0
0.872757,0.717237,0.127243,2
0.300266,0.332742,0.699734,0
0.166164,0.630747,0.833836,0
0.642213,0.204919,0.357787,2
0.294037,0.346585,0.705963,0
0.0229944,0.948901,0.977006,0
0.0849696,0.811179,0.91503,0
0.503108,0.937845,0.496892,1
0.113661,0.747419,0.886339,0
0.0666976,0.851783,0.933302,0
0.244312,0.457084,0.755688,0
0.169853,0.622549,0.830147,0
0.0181993,0.959557,0.981801,0
0.935287,0.856193,0.0647133,2
0.930442,0.845426,0.0695584,2
0.562988,0.028863,0.437012,2
0.148046,0.671009,0.851954,0
0.0438979,0.902449,0.956102,0
0.895551,0.76789,0.104449,2
0.78153,0.51451,0.21847,2
0.0375028,0.91666,0.962497,0
0.105329,0.765935,0.894671,0
0.0835112,0.814419,0.916489,0
positive_prob,confidence,negative_prob,sentiment
0.963984,0.919964,0.0360162,2
0.0846311,0.811931,0.915369,0
0.22079,0.509355,0.77921,0
0.693591,0.31909,0.306409,2
0.698487,0.329971,0.301513,2
0.065967,0.853407,0.934033,0
0.0187034,0.958437,0.981297,0
0.243145,0.459677,0.756855,0
0.322017,0.284407,0.677983,0
0.174275,0.612723,0.825725,0
0.0135355,0.969921,0.986465,0
0.0144792,0.967824,0.985521,0
0.567131,0.038068,0.432869,2
0.845526,0.656725,0.154474,2
0.45026,0.00520527,0.54974,1
0.00350672,0.992207,0.996493,0
0.966645,0.925877,0.0333554,2
0.221755,0.50721,0.778245,0
0.707209,0.349354,0.292791,2
0.475775,0.515502,0.524225,1
0.39118,0.13071,0.608819,0
0.454619,0.0923848,0.545381,1
0.114148,0.746339,0.885852,0
0.676337,0.28075,0.323663,2
0.104621,0.767508,0.895379,0
0.0668396,0.851467,0.93316,0
0.921367,0.825261,0.0786326,2
0.819847,0.59966,0.180153,2
0.121586,0.72981,0.878414,0
0.861955,0.693233,0.138045,2
0.856406,0.680901,0.143594,2
0.0127018,0.971774,0.987298,0
